20161208100954,6.33,51.237122,-0.573635,142.100006,27.409601,5.0
20161208100955,6.15,51.237064,-0.573576,151.0,26.668798,5.0
20161208100956,6.05,51.237007,-0.573537,158.899994,24.816799,5.0
20161208100957,6.06,51.236954,-0.573502,156.5,19.0756,5.0
20161208100959,5.95,51.236877,-0.573463,162.0,9.6304,5.0
20161208101034,5.97,51.23674,-0.57344,169.199997,8.889601,5.0
20161208101036,6.00,51.236683,-0.573467,201.899994,11.4824,5.0
20161208101038,6.03,51.236637,-0.573529,223.199997,12.4084,5.0
20161208101040,5.92,51.236599,-0.573697,251.399994,21.8536,5.0
20161208101041,6.10,51.23658,-0.573785,251.399994,22.224001,5.0
20161208101042,6.13,51.236565,-0.57388,249.699997,22.7796,5.0
20161208101043,5.99,51.236549,-0.573978,250.100006,21.6684,5.0
20161208101044,6.15,51.236534,-0.574068,249.300003,19.816401,5.0
20161208101046,6.06,51.236504,-0.574219,250.100006,15.186399,2.86
20161208101047,5.92,51.236496,-0.574289,251.699997,14.2604,5.0
20161208101049,5.97,51.236488,-0.574433,273.600006,14.816,5.0
20161208101050,5.98,51.236496,-0.574503,286.200012,16.4828,5.0
20161208101052,6.07,51.236557,-0.574625,326.899994,22.224001,2.43
20161208101052,3.13,51.236557,-0.574625,326.899994,22.224001,5.0
20161208101053,4.38,51.236618,-0.574656,344.200012,27.780001,5.0
20161208101054,5.09,51.236694,-0.574675,350.799988,29.817202,5.0
20161208101055,6.21,51.236774,-0.574698,348.899994,32.780403,5.0
20161208101056,3.99,51.236858,-0.574722,347.799988,34.8176,5.0
20161208101058,5.98,51.237041,-0.574786,344.600006,37.966,3.42
20161208101059,6.40,51.237141,-0.574829,344.899994,40.3736,3.34
20161208101100,5.99,51.23724,-0.574872,346.0,41.299599,2.87
20161208101101,5.91,51.237339,-0.574913,346.200012,40.5588,5.0
20161208101101,6.50,51.237339,-0.574913,346.200012,40.5588,5.0
20161208101102,6.13,51.237434,-0.574955,345.700012,39.077202,5.0
20161208101103,6.06,51.237526,-0.574986,347.799988,35.0028,5.0
20161208101104,5.12,51.23761,-0.575017,341.799988,32.41,5.0
20161208101104,5.98,51.23761,-0.575017,341.799988,32.41,2.58
20161208101105,5.96,51.237682,-0.575061,335.200012,29.817202,2.71
20161208101106,5.52,51.237747,-0.575114,328.399994,27.780001,2.43
20161208101107,6.08,51.237797,-0.575176,311.899994,22.409201,2.25
20161208101123,5.91,51.237839,-0.575397,267.5,10.0008,5.0
20161208101124,6.14,51.237831,-0.575482,261.100006,18.149601,3.29
20161208101125,6.20,51.237858,-0.575564,295.899994,23.890799,5.0
20161208101126,6.00,51.237911,-0.575609,333.200012,22.224001,5.0
20161208101127,5.90,51.237972,-0.575625,349.200012,22.7796,5.0
20161208101129,6.01,51.238068,-0.575637,352.5,10.556399,5.0
20161208101147,8.47,51.238186,-0.575618,347.799988,14.6308,5.0
20161208101148,6.08,51.238232,-0.575641,346.700012,17.594,5.0
20161208101149,5.99,51.238281,-0.575668,343.200012,17.038399,5.0
20161208101151,6.27,51.238377,-0.575749,323.799988,22.038799,5.0
20161208101152,5.96,51.238415,-0.575824,300.200012,21.8536,5.0
20161208101153,6.10,51.238441,-0.575902,292.899994,19.260799,5.0
20161208101154,6.05,51.238457,-0.57598,273.299988,19.0756,5.0
20161208101155,6.13,51.238441,-0.576068,245.600006,23.705601,5.0
20161208101156,6.30,51.238407,-0.576149,226.800003,27.409601,5.0
20161208101157,6.29,51.23835,-0.576214,216.699997,32.965599,5.0
20161208101158,5.98,51.238281,-0.576287,214.800003,37.225201,5.0
20161208101159,6.02,51.238201,-0.576369,215.199997,41.484798,5.0
20161208101159,5.91,51.238201,-0.576369,215.199997,41.484798,5.0
20161208101200,6.48,51.238113,-0.576454,212.199997,41.855202,5.0
20161208101201,6.39,51.238022,-0.576542,212.699997,44.633202,5.0
20161208101202,6.35,51.237926,-0.576631,213.600006,44.448002,5.0
20161208101202,6.26,51.237926,-0.576631,213.600006,44.448002,5.0
20161208101203,6.14,51.237835,-0.576726,214.0,43.1516,5.0
20161208101204,6.49,51.237747,-0.576814,214.899994,40.929199,5.0
20161208101205,6.30,51.237663,-0.576898,212.600006,38.521599,5.0
20161208101206,6.37,51.237587,-0.576974,209.600006,36.484402,5.0
20161208101206,3.68,51.237587,-0.576974,209.600006,36.484402,5.0
20161208101207,4.27,51.237518,-0.577034,206.300003,29.817202,5.0
20161208101209,6.03,51.237415,-0.577109,197.899994,16.853201,2.35
20161208101225,8.16,51.237194,-0.577148,187.899994,16.2976,5.0
20161208101226,2.52,51.237144,-0.577155,184.399994,21.4832,5.0
20161208101230,6.21,51.236904,-0.577142,173.0,29.076399,5.0
20161208101237,4.44,51.236423,-0.576979,173.399994,30.928402,5.0
20161208101238,6.25,51.236347,-0.576974,181.600006,29.2616,5.0
20161208101239,3.95,51.236279,-0.576982,189.399994,25.002001,5.0
20161208101241,6.13,51.236168,-0.577009,192.699997,18.52,5.0
20161208101249,6.11,51.235989,-0.577061,201.0,15.742,5.0
20161208101250,6.00,51.23595,-0.577086,204.399994,18.8904,5.0
20161208101251,5.91,51.235909,-0.577117,208.399994,17.2236,5.0
20161208101252,6.16,51.23587,-0.577156,214.0,20.557201,5.0
20161208101253,5.56,51.235825,-0.57721,220.100006,24.076,5.0
20161208101255,6.36,51.235737,-0.577371,233.300003,29.4468,5.0
20161208101255,5.99,51.235737,-0.577371,233.300003,29.4468,5.0
20161208101256,6.22,51.235695,-0.577476,236.600006,30.928402,5.0
20161208101257,6.30,51.235653,-0.577585,236.399994,31.2988,5.0
20161208101258,6.17,51.235611,-0.577697,236.800003,32.780403,5.0
20161208101258,6.06,51.235611,-0.577697,236.800003,32.780403,5.0
20161208101259,6.12,51.235569,-0.57781,237.399994,32.780403,5.0
20161208101300,5.96,51.235523,-0.577919,236.800003,31.854401,5.0
20161208101301,6.05,51.235481,-0.578024,238.399994,30.187599,5.0
20161208101301,6.04,51.235481,-0.578024,238.399994,30.187599,5.0
20161208101302,6.16,51.235447,-0.578135,246.0,30.7432,5.0
20161208101303,5.95,51.235424,-0.578248,256.100006,29.4468,5.0
20161208101304,6.30,51.23542,-0.578361,274.100006,27.780001,5.0
20161208101305,5.93,51.235439,-0.578477,287.299988,29.817202,5.0
20161208101306,6.32,51.235481,-0.578589,302.700012,33.706402,5.0
20161208101306,6.25,51.235481,-0.578589,302.700012,33.706402,5.0
20161208101307,6.17,51.235546,-0.57868,318.899994,35.188,5.0
20161208101308,5.94,51.235611,-0.578771,319.399994,34.076797,5.0
20161208101309,6.01,51.235676,-0.578855,320.0,30.187599,5.0
20161208101309,6.05,51.235676,-0.578855,320.0,30.187599,3.10
20161208101310,6.19,51.235729,-0.578931,316.700012,25.5576,5.0
20161208101312,6.09,51.235813,-0.579062,317.899994,19.260799,5.0
20161208101313,6.02,51.235847,-0.579113,320.299988,16.2976,5.0
20161208101334,6.02,51.236004,-0.579172,348.399994,15.556799,5.0
20161208101335,6.13,51.236053,-0.57917,4.9,18.7052,5.0
20161208101337,6.16,51.236156,-0.579161,353.399994,21.4832,5.0
20161208101338,5.28,51.236214,-0.579181,335.299988,22.409201,5.0
20161208101340,6.15,51.236313,-0.579288,323.899994,23.890799,2.62
20161208101340,4.12,51.236313,-0.579288,323.899994,23.890799,3.42
20161208101341,6.06,51.236362,-0.579342,328.600006,23.520399,5.0
20161208101342,3.97,51.236412,-0.579385,334.299988,18.52,2.23
20161208101350,6.07,51.236565,-0.579513,327.200012,14.0752,5.0
20161208101352,6.63,51.236607,-0.579626,295.600006,18.7052,5.0
20161208101353,6.18,51.236626,-0.5797,291.700012,21.6684,5.0
20161208101354,6.06,51.236641,-0.579789,290.0,22.038799,5.0
20161208101356,5.99,51.236679,-0.579957,292.399994,19.0756,5.0
20161208101357,6.04,51.236694,-0.580022,295.799988,16.1124,5.0
20161208101359,2.02,51.236725,-0.580104,310.200012,7.408,5.0
20161208101431,5.72,51.236778,-0.580143,354.700012,8.334,5.0
20161208101435,7.42,51.236904,-0.58018,336.5,17.2236,5.0
20161208101436,6.04,51.236946,-0.580204,338.0,17.594,3.19
20161208101437,6.04,51.236992,-0.58023,338.299988,19.0756,3.21
20161208101438,3.20,51.237038,-0.580257,338.600006,20.557201,3.10
20161208101439,5.90,51.237087,-0.580286,338.799988,20.742399,2.94
20161208101440,6.14,51.237141,-0.580313,339.600006,21.6684,2.75
20161208101442,5.95,51.237244,-0.580371,340.700012,20.742399,2.78
20161208101444,5.91,51.237335,-0.580416,339.100006,14.6308,2.93
20161208101446,5.92,51.237404,-0.580445,342.200012,13.334399,3.15
20161208101447,6.01,51.237438,-0.580459,343.700012,12.964,5.0
20161208101449,6.03,51.237511,-0.580474,357.100006,15.001201,3.68
20161208101450,3.23,51.237545,-0.580473,4.9,12.964,3.13
20161208101452,6.00,51.237606,-0.580444,31.5,13.5196,5.0
20161208101453,6.07,51.237637,-0.580408,52.700001,16.853201,5.0
20161208101455,6.08,51.237679,-0.580285,68.900002,18.7052,5.0
20161208101456,5.98,51.237694,-0.58022,71.699997,18.149601,5.0
20161208101457,5.91,51.237705,-0.580157,72.900002,15.9272,5.0
20161208101504,7.41,51.237701,-0.579957,134.100006,12.964,5.0
20161208101506,5.90,51.237633,-0.579907,157.600006,16.2976,2.92
20161208101507,3.71,51.237595,-0.579886,159.399994,16.1124,2.62
20161208101508,6.08,51.237553,-0.579863,157.800003,18.334799,3.10
20161208101509,5.99,51.237503,-0.579838,157.699997,20.927601,5.0
20161208101510,4.99,51.23745,-0.579811,161.899994,23.15,2.62
20161208101514,4.81,51.237213,-0.579711,162.899994,24.4464,2.28
20161208101519,6.09,51.236908,-0.579589,167.5,25.002001,5.0
20161208101523,5.94,51.236698,-0.579511,165.899994,18.8904,2.35
20161208101524,5.86,51.236656,-0.579496,166.300003,14.445601,3.59
20161208101526,2.49,51.236607,-0.57948,167.5,5.9264,5.0
20161208101535,4.36,51.236546,-0.579449,157.800003,13.149199,5.0
20161208101540,5.90,51.236362,-0.579311,139.100006,16.4828,5.0
20161208101542,5.95,51.236317,-0.579212,108.5,14.2604,5.0
20161208101607,8.57,51.236298,-0.579041,64.5,15.001201,5.0
20161208101608,5.93,51.236324,-0.578977,56.0,19.631201,5.0
20161208101609,6.16,51.236355,-0.578908,52.799999,19.631201,5.0
20161208101610,5.91,51.236393,-0.578829,55.700001,24.4464,5.0
20161208101611,6.13,51.236431,-0.578732,60.5,28.705999,5.0
20161208101612,6.00,51.236469,-0.578622,59.599998,30.002401,5.0
20161208101613,6.02,51.236507,-0.578514,60.5,29.632,3.35
20161208101614,6.16,51.236546,-0.578411,60.799999,28.5208,5.0
20161208101615,6.29,51.23658,-0.578312,61.799999,27.2244,5.0
20161208101616,5.94,51.23661,-0.57822,61.0,25.7428,5.0
20161208101617,5.93,51.236645,-0.578129,61.0,25.927999,5.0
20161208101620,3.00,51.236736,-0.577881,61.799999,18.8904,5.0
20161208101634,6.09,51.23682,-0.577679,62.5,15.186399,5.0
20161208101635,5.95,51.236835,-0.577621,60.099998,16.667999,5.0
20161208101637,6.25,51.236889,-0.577483,54.299999,21.8536,5.0
20161208101638,6.18,51.236927,-0.577412,46.900002,22.5944,5.0
20161208101639,6.08,51.236973,-0.577355,29.5,23.705601,5.0
20161208101641,3.94,51.237106,-0.577302,4.7,30.7432,3.64
20161208101642,6.15,51.237186,-0.57729,4.6,34.632401,5.0
20161208101643,6.11,51.237274,-0.577272,8.4,35.558403,5.0
20161208101643,6.18,51.237274,-0.577272,8.4,35.558403,5.0
20161208101644,6.22,51.237362,-0.577249,10.8,35.743599,5.0
20161208101645,5.98,51.23745,-0.577216,13.8,37.966,5.0
20161208101646,6.07,51.237541,-0.577176,16.4,38.336403,5.0
20161208101646,6.10,51.237541,-0.577176,16.4,38.336403,5.0
20161208101647,6.33,51.237633,-0.577121,23.700001,39.818001,5.0
20161208101648,6.18,51.237732,-0.57707,14.3,42.9664,5.0
20161208101649,6.06,51.237831,-0.577003,27.0,42.225597,5.0
20161208101650,6.14,51.237923,-0.576909,32.700001,41.855202,5.0
20161208101650,6.06,51.237923,-0.576909,32.700001,41.855202,5.0
20161208101651,6.08,51.238014,-0.576816,33.400002,42.040401,5.0
20161208101652,5.93,51.238098,-0.576718,33.5,41.669998,5.0
20161208101653,6.35,51.238186,-0.576626,33.400002,40.5588,5.0
20161208101653,6.58,51.238186,-0.576626,33.400002,40.5588,5.0
20161208101654,5.96,51.23827,-0.576542,31.9,37.4104,5.0
20161208101655,6.08,51.238342,-0.576463,31.200001,32.5952,5.0
20161208101656,6.30,51.238407,-0.576399,28.0,29.4468,5.0
20161208101657,6.12,51.238457,-0.576358,26.799999,22.5944,5.0
20161208101741,8.39,51.238461,-0.576235,27.0,14.6308,5.0
20161208101741,3.19,51.238461,-0.576235,27.0,14.6308,5.0
20161208101744,6.02,51.238594,-0.576137,24.4,23.335201,5.0
20161208101745,6.12,51.238651,-0.576105,22.299999,26.668798,5.0
20161208101746,6.00,51.23872,-0.576071,19.0,29.076399,5.0
20161208101747,6.22,51.238792,-0.576036,17.1,31.2988,5.0
20161208101747,6.24,51.238792,-0.576036,17.1,31.2988,5.0
20161208101748,6.21,51.238869,-0.576,15.1,33.150799,5.0
20161208101749,6.25,51.238949,-0.57597,11.0,33.891598,5.0
20161208101750,6.21,51.239029,-0.575944,11.1,33.150799,5.0
20161208101750,6.27,51.239029,-0.575944,11.1,33.150799,5.0
20161208101751,6.18,51.239109,-0.575921,9.5,30.558001,5.0
20161208101752,6.16,51.239182,-0.575902,9.2,27.409601,2.41
20161208101753,1.92,51.239243,-0.575889,7.8,22.7796,2.54
20161208101754,6.07,51.2393,-0.575878,10.8,22.224001,2.68
20161208101755,6.17,51.239357,-0.575867,10.4,22.5944,5.0
20161208101756,6.07,51.23941,-0.575849,13.3,22.038799,5.0
20161208101757,6.18,51.23946,-0.575818,36.400002,21.4832,5.0
20161208101758,6.00,51.239498,-0.575762,49.599998,22.038799,5.0
20161208101759,6.02,51.239513,-0.575675,78.599998,21.112799,5.0
20161208101801,6.44,51.239479,-0.57544,96.400002,29.817202,5.0
20161208101802,6.85,51.239471,-0.575313,91.400002,32.41,5.0
20161208101802,6.04,51.239471,-0.575313,91.400002,32.41,5.0
20161208101803,5.92,51.239464,-0.575179,87.199997,34.262001,5.0
20161208101804,6.24,51.239471,-0.575039,83.900002,35.558403,3.24
20161208101805,6.23,51.239487,-0.574893,78.5,37.7808,5.0
20161208101805,6.01,51.239487,-0.574893,78.5,37.7808,5.0
20161208101806,6.27,51.239506,-0.574741,79.5,39.447598,2.62
